Add Date,Ex-factory,Client Code,Client,Trim Size,Format,PP,Signature,Illustration,Binding Cat.,Binding,Job Amount,Invoiced Amount,Cost Price,Job Qty,Fold,Bind,Lam?,Foil?,UV?,Emboss?,Lam,Foil,Emboss,Spot UV,Text Stock Code 
9/07/2015 8:27,9/07/2015,clientA,Australia Pty Ltd,233x154,C,0,,N,Others,OTHER,989,989,866.84,10,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,
9/07/2015 12:47,9/07/2015,clientA,Australia Pty Ltd,198x129,B,0,,N,Others,OTHER,"154,953.00","155,316.72","22,303.55","18,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,
10/07/2015 13:39,10/07/2015,clientA,Australia Pty Ltd,233x154,C,352,"336pp, 1 x 16pp",Y,PB,PERFECT,"1,937.00","1,937.00","1,590.77",300,N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0980-073
13/07/2015 6:52,13/07/2015,clientA,Australia Pty Ltd,233x154,C,384,384pp,N,PB,PERFECT,"2,015.00","2,015.00","1,495.19",500,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
13/07/2015 7:11,13/07/2015,clientA,Australia Pty Ltd,233x154,C,384,384,N,PB,PERFECT,"2,597.00","2,597.00","1,745.37",700,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
13/07/2015 12:07,13/07/2015,clientA,Australia Pty Ltd,233x154,C,432,"384pp, 16pp, 2 x 16pp",Y,HB,CASEPERF,"12,000.00","12,340.00","10,179.23","5,000",Done,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBOW-0980-073
13/07/2015 13:22,13/07/2015,clientA,Australia Pty Ltd,198x129,B,336,"288pp, 48pp",N,HB,CASEPERF,"17,167.99","17,546.21","12,914.28","7,000",Done,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-1140-055
13/07/2015 13:51,13/07/2015,clientA,Australia Pty Ltd,198x129,B,352,"288pp, 64pp",N,HB,CASEPERF,"18,552.03","18,952.26","14,206.51","7,000",Done,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-1140-055
13/07/2015 14:19,13/07/2015,clientA,Australia Pty Ltd,198x129,B,352,"288pp, 64pp",N,HB,CASEPERF,"18,552.03","19,161.92","14,206.51","7,000",Done,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-1140-055
13/07/2015 14:41,13/07/2015,clientA,Australia Pty Ltd,198x129,B,252,"216pp, 36pp",N,HB,CASEPERF,"16,032.03","16,462.56","12,601.23","7,000",Done,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-0855-055
13/07/2015 16:20,13/07/2015,clientA,Australia Pty Ltd,198x129,B,320,320pp,N,PB,PERFECT,"6,979.00","7,112.86","4,523.77","5,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
14/07/2015 15:04,14/07/2015,clientA,Australia Pty Ltd,233x154,C,288,"272pp, 1 x 16pp",Y,PB,PERFECT,"3,717.00","3,717.00","2,246.38",750,N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0980-073
14/07/2015 16:46,14/07/2015,clientA,Australia Pty Ltd,233x154,C,288,288pp,N,PB,PERFECT,"14,952.00","15,383.82","10,204.23","8,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
15/07/2015 9:00,15/07/2015,clientA,Australia Pty Ltd,233x154,C,320,"288pp, 16pp, 1 x 16pp",Y,PB,PERFECT,"29,333.00","29,409.15","22,031.50","15,500",Done,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0980-073
15/07/2015 12:46,15/07/2015,clientB,AU,35x35,A,0,,N,Others,OTHER,800,800,563,"50,000",N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,
15/07/2015 14:45,15/07/2015,clientA,Australia Pty Ltd,227x152,C,248,"144pp, 64pp, 1 x 8pp, 2 x 16pp",Y,PB,PERFECT,"6,353.00","6,508.48","5,087.33","2,600",Done,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0980-073
16/07/2015 6:16,16/07/2015,clientA,Australia Pty Ltd,233x154,C,416,416pp,N,PB,PERFECT,6.04,61,220.36,50,N/A ,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-0320-065
16/07/2015 6:38,16/07/2015,clientA,Australia Pty Ltd,233x154,C,384,384pp,N,PB,PERFECT,304.26,129.81,675.08,350,N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBOW-0980-073
16/07/2015 7:01,16/07/2015,clientA,Australia Pty Ltd,233x154,C,272,272pp,N,PB,PERFECT,"2,392.50","2,392.50","1,753.22",750,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
16/07/2015 7:12,16/07/2015,clientA,Australia Pty Ltd,233x154,C,544,544pp,N,PB,PERFECT,"9,219.00","9,660.40","5,300.24","2,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0980-073
16/07/2015 7:43,16/07/2015,clientA,Australia Pty Ltd,198x129,B,432,432pp,N,PB,PERFECT,"5,202.00","5,434.20","3,194.04","2,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
16/07/2015 8:00,16/07/2015,clientA,Australia Pty Ltd,233x154,C,416,416pp,N,PB,PERFECT,"3,679.00","3,844.35","2,376.30","1,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
16/07/2015 8:42,16/07/2015,clientA,Australia Pty Ltd,198x129,B,456,456pp,N,PB,PERFECT,"4,741.00","4,959.30","3,003.31","2,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
16/07/2015 9:11,16/07/2015,clientA,Australia Pty Ltd,198x129,B,448,448pp,N,PB,PERFECT,"4,448.00","4,596.40","2,618.43","2,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
16/07/2015 11:50,16/07/2015,clientA,Australia Pty Ltd,233x154,C,352,352pp,N,PB,PERFECT,"11,581.00","11,770.41","9,074.12","5,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0980-073
16/07/2015 13:05,16/07/2015,clientB,AU,198x128,B,576,576pp,N,PB,PERFECT,"6,410.00","6,494.88","5,313.16","2,000",N/A ,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-1140-065
16/07/2015 15:48,16/07/2015,clientB,AU,198x128,B,408,408pp,N,PB,PERFECT,"3,521.00","3,640.66","2,260.82","1,700",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
16/07/2015 16:36,16/07/2015,clientB,AU,198x128,B,408,"288pp, 72pp, 48pp",N,PB,PERFECT,"11,215.00","11,506.00","8,230.82","7,000",N/A ,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-1140-065
16/07/2015 17:26,16/07/2015,clientB,AU,208x138,B+,368,"336pp, 16pp, 2 x 8pp",Y,PB,PERFECT,"4,939.00","5,054.78","3,495.69","1,500",Done,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0915-065
17/07/2015 7:00,17/07/2015,clientA,Australia Pty Ltd,233x154,C,320,320pp,N,PB,PERFECT,"15,776.00","16,144.25","12,524.64","8,000",N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-0980-065
17/07/2015 8:27,17/07/2015,clientB,AU,198x128,B,584,584pp,N,PB,PERFECT,"2,862.00","2,972.04","1,896.21","1,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
17/07/2015 9:01,17/07/2015,clientB,AU,198x128,B,432,"384pp, 48pp",N,PB,PERFECT,"6,044.00","6,184.62","5,148.14","3,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
17/07/2015 9:26,17/07/2015,clientB,AU,198x128,B,456,"384pp, 72pp",N,PB,PERFECT,"6,210.00","6,357.52","5,311.72","3,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
20/07/2015 10:25,20/07/2015,clientB,AU,198x128,B,168,"144p, 24pp",N,PB,PERFECT,"3,605.10","3,655.12","2,911.27","1,500",N/A ,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,HOLBC-0855-080
21/07/2015 12:35,21/07/2015,clientA,Australia Pty Ltd,233x154,C,368,"336pp, 32pp",N,PB,PERFECT,"39,591.00","40,243.48","25,778.17","20,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
21/07/2015 14:42,21/07/2015,clientA,Australia Pty Ltd,233x154,C,384,384pp,N,PB,PERFECT,0,87.86,485.3,160,N/A ,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBOW-0320-073
21/07/2015 17:52,21/07/2015,clientA,Australia Pty Ltd,233x154,C,432,"384pp- standing, 16pp - standing, 2 x 16pp - standing",Y,HB,CASEPERF,"6,210.00","6,387.41","4,547.86","1,500",Done,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,DUMMY-0210-0297-073
22/07/2015 10:12,22/07/2015,clientA,Australia Pty Ltd,208x135,B+,944,"912pp, 32pp",N,PB,PERFECT,"32,671.00","33,111.91","26,783.15","10,000",N/A ,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-0855-055
22/07/2015 12:03,22/07/2015,clientA,Australia Pty Ltd,198x129,B,416,"384pp, 32pp",N,PB,PERFECT,"21,203.00","21,431.15","15,433.14","20,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-1140-050
22/07/2015 15:52,22/07/2015,clientA,Australia Pty Ltd,198x129,B,432,432pp,N,PB,PERFECT,"6,477.00","6,792.75","3,615.07","3,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
22/07/2015 17:03,22/07/2015,clientA,Australia Pty Ltd,233x154,C,336,336pp,N,PB,PERFECT,502,502,415.91,100,N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-0980-065
29/07/2015 10:19,29/07/2015,clientB,AU,198x128,B,400,400pp,N,PB,PERFECT,"2,033.00","2,079.54","1,306.34","1,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
29/07/2015 11:52,29/07/2015,clientA,Australia Pty Ltd,233x154,C,416,416pp,N,PB,PERFECT,"2,119.00","2,119.00","1,471.07",500,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
30/07/2015 11:15,30/07/2015,clientA,Australia Pty Ltd,178x111,AB,240,240pp,N,PB,PERFECT,389,389,365.22,200,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
30/07/2015 11:49,30/07/2015,clientA,Australia Pty Ltd,178x111,A,240,240pp,N,PB,PERFECT,292,292,356,100,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
30/07/2015 12:03,30/07/2015,clientA,Australia Pty Ltd,233x154,C,432,"384pp- standing, 16pp - standing, 2 x 16pp - standing",Y,HB,CASEPERF,"6,210.00","6,447.60","4,547.86","1,500",Done,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,DUMMY-0210-0297-073
30/07/2015 13:11,30/07/2015,clientB,AU,198x128,B,128,"96pp, 32pp",N,PB,PERFECT,"2,561.00","2,591.88","2,331.51","4,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
30/07/2015 14:01,30/07/2015,clientA,Australia Pty Ltd,233x154,C,304,304pp,N,PB,PERFECT,0,52.8,322.56,40,N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBOW-0980-073
30/07/2015 14:11,30/07/2015,clientB,AU,198x130,B,444,"192pp, 216pp, 36pp",N,PB,PERFECT,"11,610.00","11,744.26","6,716.09","5,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0855-073
31/07/2015 9:14,31/07/2015,clientA,Australia Pty Ltd,198x129,B,320,"312pp, 1 x 8pp",Y,PB,PERFECT,961,961,688.42,300,Done,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-055
31/07/2015 10:17,31/07/2015,clientA,Australia Pty Ltd,198x129,B,240,240pp,N,PB,PERFECT,478,478,351.25,200,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-055
31/07/2015 10:53,31/07/2015,clientA,Australia Pty Ltd,198x129,B,280,280pp,N,PB,PERFECT,"1,476.00","1,476.00","1,076.29",750,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
31/07/2015 14:37,31/07/2015,clientA,Australia Pty Ltd,233x154,C,384,"368pp, 1 x 16pp",Y,PB,PERFECT,"2,797.00","2,797.00","1,619.72",500,N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0980-073
31/07/2015 14:39,31/07/2015,clientA,Australia Pty Ltd,233x154,C,368,368pp,N,PB,PERFECT,"1,003.00","1,003.00",922.5,200,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
3/08/2015 9:17,3/08/2015,clientA,Australia Pty Ltd,198x129,B,352,352pp,N,PB,PERFECT,"10,012.00","10,249.90","6,089.55","5,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-055
3/08/2015 9:26,3/08/2015,clientA,Australia Pty Ltd,198x129,B,400,400pp,N,PB,PERFECT,"7,231.00","7,554.76","4,122.51","3,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-055
3/08/2015 10:21,3/08/2015,clientA,Australia Pty Ltd,198x129,B,144,144pp,N,PB,PERFECT,"1,094.00","1,094.00",724.44,"1,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
3/08/2015 12:29,3/08/2015,ABCD,ABCD Pty Ltd,234x153,C,320,320pp,N,PB,PERFECT,"8,650.00","8,650.00","4,775.86","3,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
3/08/2015 14:39,3/08/2015,clientB,AU,198x129,B,240,"192pp, 48pp",N,PB,PERFECT,"2,806.00","2,860.49","2,594.84","3,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-055
3/08/2015 15:13,3/08/2015,clientA,Australia Pty Ltd,198x129,B,136,136pp,N,PB,PERFECT,"1,948.50","2,111.08","1,462.54","1,500",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-055
4/08/2015 7:13,4/08/2015,clientA,Australia Pty Ltd,198x129,B,192,192pp,N,PB,PERFECT,"6,515.00","6,697.51","3,427.83","5,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-055
4/08/2015 7:48,4/08/2015,clientA,Australia Pty Ltd,198x129,B,288,288pp,N,PB,PERFECT,"7,952.00","8,098.93","4,208.97","5,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-055
4/08/2015 9:53,4/08/2015,clientA,Australia Pty Ltd,233x154,C,432,432pp,N,PB,PERFECT,882,882,706.58,200,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
4/08/2015 10:20,4/08/2015,clientA,Australia Pty Ltd,233x154,C,368,368pp,N,PB,PERFECT,"1,123.00","1,123.00","1,073.55",200,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
4/08/2015 10:35,4/08/2015,clientA,Australia Pty Ltd,198x129,B,272,272pp,N,PB,PERFECT,"1,694.00","1,694.00",998.1,"1,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
4/08/2015 11:16,4/08/2015,ABCD,ABCD Pty Ltd,198x129,B,288,288 pp,N,PB,PERFECT,770,770,459.46,200,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
4/08/2015 12:16,4/08/2015,clientB,AU,195x130,B,144,144pp,N,PB,PERFECT,"1,047.00","1,122.60",717.51,"1,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
4/08/2015 12:18,4/08/2015,clientA,Australia Pty Ltd,198x129,B,432,432pp,N,PB,PERFECT,"4,991.00","5,173.94","3,130.48","2,000",N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBO-0980-050
4/08/2015 12:31,4/08/2015,clientA,Australia Pty Ltd,198x129,B,160,160pp,N,PB,PERFECT,313,313,285.97,100,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
4/08/2015 12:46,4/08/2015,clientA,Australia Pty Ltd,198x129,B,192,192pp,N,PB,PERFECT,319,319,294.07,100,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
4/08/2015 12:58,4/08/2015,clientA,Australia Pty Ltd,198x129,B,576,576pp,N,PB,PERFECT,"1,530.00","1,530.00","1,050.26",500,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
4/08/2015 13:11,4/08/2015,clientA,Australia Pty Ltd,181x111,AB,128,128pp,N,PB,PERFECT,265,265,234.47,100,N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0320-055
4/08/2015 15:46,4/08/2015,clientB,AU,208x138,B+,256,"240pp, 16pp",N,PB,PERFECT,"7,950.00","7,974.64","5,696.46","6,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0915-065
4/08/2015 16:33,4/08/2015,clientA,Australia Pty Ltd,233x154,C,432,"384pp- standing, 16pp - standing, 2 x 16pp - standing",Y,HB,CASEPERF,"5,405.15","8,001.80","5,405.15","2,000",Done,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,DUMMY-0210-0297-073
4/08/2015 17:07,4/08/2015,clientB,AU,198x133,B,320,"288PP, 32pp",N,HB,CASEPERF,"15,573.75","14,841.25","11,574.62","5,500",Done,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
5/08/2015 14:22,5/08/2015,clientB,AU,198x128,B,528,"480pp, 48pp",N,PB,PERFECT,"6,486.50","6,592.79","7,167.36","4,500",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
6/08/2015 13:27,6/08/2015,clientA,Australia Pty Ltd,198x129,B,168,168pp,N,PB,PERFECT,"6,466.00","6,572.89","3,486.84","5,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-055
6/08/2015 13:48,6/08/2015,clientA,Australia Pty Ltd,198x129,B,184,184pp,N,PB,PERFECT,"2,790.00","2,910.30","1,885.70","2,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-055
7/08/2015 8:15,7/08/2015,clientB,AU,240x158,C+,28,"1 x 8pp, 5x4pp",N,Others,OTHER,"9,200.00","8,882.65","53,632.77","2,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,PUBLIM-0450-0320-090
7/08/2015 9:22,7/08/2015,clientB,AU,198x128,B,128,"96pp, 32pp",N,PB,PERFECT,"2,723.50","2,750.80","2,521.50","4,500",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
10/08/2015 7:03,10/08/2015,clientA,Australia Pty Ltd,198x129,B,216,216pp,N,PB,PERFECT,"4,463.00","4,626.40","2,435.28","3,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-055
10/08/2015 7:37,10/08/2015,clientA,Australia Pty Ltd,198x129,B,168,168pp,N,PB,PERFECT,"3,895.00","4,145.50","2,167.03","3,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-055
10/08/2015 12:46,10/08/2015,clientA,Australia Pty Ltd,198x129,B,360,"352pp, 1 x 8pp",Y,PB,PERFECT,"1,346.00","1,346.00","1,036.42",500,N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-055
10/08/2015 13:06,10/08/2015,clientA,Australia Pty Ltd,198x129,B,560,560pp,N,PB,PERFECT,723,723,660.6,200,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
10/08/2015 13:24,10/08/2015,clientA,Australia Pty Ltd,178x111,AB,144,144pp,N,PB,PERFECT,346,346,324.19,200,N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0320-055
11/08/2015 8:06,11/08/2015,clientB,AU,198x128,B,128,"96pp, 32pp",N,PB,PERFECT,"2,561.00","2,605.20","2,338.71","4,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
11/08/2015 10:02,11/08/2015,clientA,Australia Pty Ltd,233x154,C,304,304pp,N,PB,PERFECT,"7,245.00","7,415.05","4,557.25","3,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0980-073
11/08/2015 12:03,11/08/2015,clientA,Australia Pty Ltd,198x129,B,384,384pp,N,PB,PERFECT,"96,551.00","99,094.73","71,551.64","100,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-055
11/08/2015 12:38,11/08/2015,clientB,AU,198x128,B,464,464pp,N,PB,PERFECT,"2,898.00","3,009.35","2,159.66","1,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
11/08/2015 14:13,11/08/2015,clientB,AU,198x128,B,608,608pp,N,PB,PERFECT,"4,848.50","4,965.55","3,342.45","1,500",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
12/08/2015 7:18,12/08/2015,clientB,AU,198x128,B,352,"288pp, 48pp, 2 x 16pp",Y,PB,PERFECT,"5,680.50","5,732.90","4,490.59","2,500",Done,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
12/08/2015 12:21,12/08/2015,clientB,AU,198x128,B,408,"400pp, 1 x 8pp",Y,PB,PERFECT,"3,212.00","3,216.84","2,262.77","1,200",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
12/08/2015 14:38,12/08/2015,clientA,Australia Pty Ltd,198x129,B,384,384pp,N,HB,CASEPERF,"12,795.00","13,072.80","9,985.82","5,000",Done,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-1140-055
13/08/2015 12:54,13/08/2015,clientA,Australia Pty Ltd,233x154,C,384,384,N,PB,PERFECT,"2,015.00","2,015.00","1,441.58",500,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
13/08/2015 13:31,13/08/2015,clientA,Australia Pty Ltd,233x154,C,880,"864pp, 16pp",N,HB,CASEPERF,"509,729.00","527,148.65","374,118.75","100,000",Done,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-0980-055
14/08/2015 7:30,14/08/2015,clientA,Australia Pty Ltd,198x129,B,264,264pp,N,PB,PERFECT,887,887,637.06,500,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
17/08/2015 8:38,17/08/2015,clientA,Australia Pty Ltd,198x129,B,352,"288pp, 64pp",N,PB,PERFECT,"31,307.10","31,528.38","23,258.83","30,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-055
17/08/2015 8:57,17/08/2015,clientA,Australia Pty Ltd,198x129,B,352,"288pp, 64pp",N,PB,PERFECT,"31,307.10","31,392.75","23,200.83","30,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-055
17/08/2015 10:27,17/08/2015,clientA,Australia Pty Ltd,198x129,B,528,528pp,N,PB,PERFECT,974,974,731.22,300,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
17/08/2015 13:09,17/08/2015,clientA,Australia Pty Ltd,233x154,C,384,384pp,N,PB,PERFECT,822,822,657.12,200,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
17/08/2015 13:41,17/08/2015,clientB,AU,198x128,B,456,"384pp, 64pp, 1 x 8pp",Y,PB,PERFECT,"15,623.00","15,811.13","14,228.88","13,000",Done,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
